chr	gene_id	gene_name	start	end	gene_type
11	ENSG00000182985.11	CADM1	115039938	115375675	protein_coding
11	ENSG00000256972.1	AP000462.3	115204296	115210981	lincRNA
11	ENSG00000255580.1	AP000462.2	115234348	115248649	lincRNA
11	ENSG00000256315.1	AP000462.1	115267474	115268376	processed_transcript
11	ENSG00000256281.1	RP11-136I14.2	115403040	115403671	lincRNA
11	ENSG00000257087.1	RP11-136I14.3	115409587	115410102	pseudogene
11	ENSG00000255903.2	RP11-136I14.4	115448767	115448961	pseudogene
11	ENSG00000255689.1	RP11-136I14.5	115453015	115471057	lincRNA
11	ENSG00000239153.1	snoU13	115497800	115497903	snoRNA
11	ENSG00000255599.1	AP000997.1	115498783	115500461	lincRNA
11	ENSG00000260254.1	AP000997.2	115509281	115517680	lincRNA
11	ENSG00000256717.1	AP000797.3	115530376	115713864	lincRNA
11	ENSG00000246100.3	LINC00900	115624966	115631345	lincRNA
11	ENSG00000257067.1	AP000797.4	115803492	115813713	lincRNA
11	ENSG00000244259.1	AP000797.1	115820914	115821519	pseudogene
11	ENSG00000239600.1	AP000797.2	115821823	115822209	pseudogene
11	ENSG00000238625.1	snoU13	116191061	116191162	snoRNA
11	ENSG00000236437.1	AP001891.1	116367616	116371347	lincRNA
11	ENSG00000237937.1	AP000770.1	116510139	116528969	lincRNA
11	ENSG00000137656.7	BUD13	116618886	116643704	protein_coding
11	ENSG00000226645.1	AP006216.10	116644105	116644921	antisense
11	ENSG00000231611.1	AP006216.11	116645826	116646592	lincRNA
11	ENSG00000109917.6	ZNF259	116648436	116658766	protein_coding
11	ENSG00000110243.7	APOA5	116660083	116663136	protein_coding
11	ENSG00000236267.1	AP006216.5	116683920	116684719	antisense
11	ENSG00000110244.5	APOA4	116691419	116694022	protein_coding
11	ENSG00000110245.7	APOC3	116700422	116703788	protein_coding
11	ENSG00000118137.5	APOA1	116706467	116708666	protein_coding
11	ENSG00000235910.1	AP006216.12	116706833	116726445	antisense
11	ENSG00000160584.11	SIK3	116714118	116969153	protein_coding
11	ENSG00000231865.1	SIK3-IT1	116756762	116761437	sense_intronic
11	ENSG00000264344.1	AP000936.2	116886146	116886245	miRNA
11	ENSG00000200537.1	RNY4P6	116886613	116886708	misc_RNA
11	ENSG00000234268.1	AP000936.1	116906513	116906767	pseudogene
11	ENSG00000224077.1	AP000936.4	116969703	116978886	antisense
11	ENSG00000225236.1	AP000936.5	116988510	116989897	pseudogene
11	ENSG00000254851.1	RP11-109L13.1	117006244	117009298	pseudogene
11	ENSG00000254678.1	RP11-109L13.5	117014607	117014907	pseudogene
11	ENSG00000168092.9	PAFAH1B2	117014983	117047610	protein_coding
11	ENSG00000149577.11	SIDT2	117049449	117068160	protein_coding
11	ENSG00000149591.12	TAGLN	117070037	117075498	protein_coding
11	ENSG00000160613.8	PCSK7	117075053	117103241	protein_coding
11	ENSG00000167257.6	RNF214	117103341	117157161	protein_coding
11	ENSG00000252992.1	SCARNA11	117134515	117134668	snoRNA
11	ENSG00000186318.12	BACE1	117156402	117186975	protein_coding
11	ENSG00000110274.10	CEP164	117185273	117283984	protein_coding
11	ENSG00000250699.1	AP000892.4	117187078	117198754	antisense
11	ENSG00000271412.1	AP000892.8	117206972	117207347	pseudogene
11	ENSG00000177103.9	DSCAML1	117298489	117688240	protein_coding
11	ENSG00000270403.1	RP11-35P15.1	117539198	117539573	lincRNA
11	ENSG00000137731.9	FXYD2	117671559	117699413	protein_coding
11	ENSG00000254844.3	RP11-728F11.3	117689158	117693172	antisense
11	ENSG00000255245.3	FXYD6-FXYD2	117690878	117747382	protein_coding
11	ENSG00000254528.3	RP11-728F11.4	117704434	117709657	antisense
11	ENSG00000137726.11	FXYD6	117707693	117748201	protein_coding
11	ENSG00000137747.10	TMPRSS13	117771358	117800174	protein_coding
11	ENSG00000110324.5	IL10RA	117857063	117872196	protein_coding
11	ENSG00000255274.4	TMPRSS4-AS1	117886487	117957508	antisense
11	ENSG00000272075.1	Metazoa_SRP	117937952	117938252	misc_RNA
11	ENSG00000137648.12	TMPRSS4	117947753	117992605	protein_coding
11	ENSG00000177098.4	SCN4B	118004092	118023603	protein_coding
11	ENSG00000149575.5	SCN2B	118032666	118047388	protein_coding
11	ENSG00000160593.13	AMICA1	118064455	118095809	protein_coding
11	ENSG00000255163.1	RP11-832A4.5	118079647	118079926	pseudogene
11	ENSG00000160588.5	MPZL3	118097409	118123065	protein_coding
11	ENSG00000149573.4	MPZL2	118124118	118135251	protein_coding
11	ENSG00000198851.5	CD3E	118175260	118186890	protein_coding
11	ENSG00000254992.1	RP11-215H18.5	118193504	118193798	pseudogene
11	ENSG00000167286.5	CD3D	118209669	118213459	protein_coding
11	ENSG00000160654.5	CD3G	118215059	118225876	protein_coding
11	ENSG00000110344.5	UBE4A	118230300	118269926	protein_coding
11	ENSG00000254873.1	RP11-770J1.5	118267810	118272610	protein_coding
11	ENSG00000167283.3	ATP5L	118271869	118302211	protein_coding
11	ENSG00000269944.1	RP11-770J1.7	118286692	118287236	sense_intronic
11	ENSG00000263889.1	RN7SL86P	118301123	118301419	misc_RNA
11	ENSG00000255384.1	RP11-770J1.4	118303836	118305921	protein_coding
11	ENSG00000118058.16	KMT2A	118307205	118397539	protein_coding
11	ENSG00000255435.2	RP11-770J1.3	118382626	118401809	antisense
11	ENSG00000172425.6	TTC36	118398187	118401912	protein_coding
11	ENSG00000149582.11	TMEM25	118401756	118417995	protein_coding
11	ENSG00000118096.3	IFT46	118415243	118443685	protein_coding
11	ENSG00000243431.1	RPL5P30	118431405	118432295	pseudogene
11	ENSG00000095139.9	ARCN1	118443105	118473748	protein_coding
11	ENSG00000207185.1	RNU6-1157P	118464703	118464808	snRNA
11	ENSG00000019144.12	PHLDB1	118477155	118528741	protein_coding
11	ENSG00000255176.1	AP002954.3	118507338	118508815	antisense
11	ENSG00000118094.7	TREH	118528026	118550399	protein_coding
11	ENSG00000255239.1	AP002954.6	118558748	118561309	pseudogene
11	ENSG00000207462.1	RNU6-376P	118573051	118573156	snRNA
11	ENSG00000255422.1	AP002954.4	118575316	118620973	antisense
11	ENSG00000110367.7	DDX6	118620034	118661858	protein_coding
11	ENSG00000254478.1	RP11-158I9.1	118692604	118692793	pseudogene
11	ENSG00000254621.1	SETP16	118704555	118705265	pseudogene
11	ENSG00000201535.1	Y_RNA	118706719	118706819	misc_RNA
11	ENSG00000160683.4	CXCR5	118754475	118768508	protein_coding
11	ENSG00000245869.2	RP11-158I9.5	118756550	118758451	antisense
11	ENSG00000186174.8	BCL9L	118764584	118796317	protein_coding
11	ENSG00000264211.1	MIR4492	118781417	118781496	miRNA
11	ENSG00000110375.2	UPK2	118795873	118829269	protein_coding
11	ENSG00000239726.2	RN7SL688P	118801920	118802184	misc_RNA
11	ENSG00000264523.1	RP11-158I9.7	118821578	118824153	antisense
11	ENSG00000222529.1	Y_RNA	118841208	118841305	misc_RNA
11	ENSG00000176302.8	FOXR1	118842417	118852001	protein_coding
11	ENSG00000242712.2	RN7SL529P	118865044	118865343	misc_RNA
11	ENSG00000255121.2	RP11-110I1.12	118865534	118868714	lincRNA
11	ENSG00000186166.4	CCDC84	118868852	118886501	protein_coding
11	ENSG00000240970.1	RPL23AP64	118873722	118874156	pseudogene
11	ENSG00000254428.1	RP11-110I1.11	118874452	118875603	antisense
11	ENSG00000254909.1	RP11-110I1.5	118876437	118876644	pseudogene
11	ENSG00000118181.6	RPS25	118886422	118889401	protein_coding
11	ENSG00000196655.5	TRAPPC4	118889142	118896164	protein_coding
11	ENSG00000266398.1	MIR3656	118889654	118889722	miRNA
11	ENSG00000137700.12	SLC37A4	118894824	118901616	protein_coding
11	ENSG00000255114.1	RP11-110I1.6	118914899	118916205	antisense
11	ENSG00000149428.14	HYOU1	118914900	118927913	protein_coding
11	ENSG00000271751.1	RP11-110I1.14	118935974	118936388	lincRNA
11	ENSG00000272186.1	RP11-110I1.13	118938085	118938409	antisense
11	ENSG00000160695.10	VPS11	118938403	118952688	protein_coding
11	ENSG00000256269.2	HMBS	118955576	118964259	protein_coding
11	ENSG00000188486.3	H2AFX	118964564	118966177	protein_coding
11	ENSG00000172269.12	DPAGT1	118967213	118979041	protein_coding
11	ENSG00000172375.8	C2CD2L	118972908	118989252	protein_coding
11	ENSG00000172273.8	HINFP	118992297	119006752	protein_coding
11	ENSG00000172350.5	ABCG4	119019722	119033360	protein_coding
11	ENSG00000268192.1	AP002956.1	119027590	119027930	protein_coding
11	ENSG00000160703.10	NLRX1	119037277	119054725	protein_coding
11	ENSG00000172367.11	PDZD3	119056166	119060932	protein_coding
11	ENSG00000248712.3	CCDC153	119060347	119067479	protein_coding
11	ENSG00000110395.4	CBL	119076752	119178859	protein_coding
11	ENSG00000222249.1	RNU6-262P	119160272	119160387	snRNA
11	ENSG00000076706.10	MCAM	119179241	119192231	protein_coding
11	ENSG00000252119.1	ACA64	119194003	119194119	snoRNA
11	ENSG00000173456.4	RNF26	119205237	119208023	protein_coding
11	ENSG00000245385.2	RP11-334E6.10	119206959	119208019	antisense
11	ENSG00000223953.3	C1QTNF5	119209652	119217383	protein_coding
11	ENSG00000235718.3	MFRP	119209652	119217383	protein_coding
11	ENSG00000259159.1	MFRP	119209652	119217368	protein_coding
11	ENSG00000036672.11	USP2	119225925	119252436	protein_coding
11	ENSG00000254740.2	RP11-334E6.3	119243416	119252323	antisense
11	ENSG00000245248.3	USP2-AS1	119252488	119397374	antisense
11	ENSG00000254590.1	RP11-334E6.2	119273502	119274798	pseudogene
11	ENSG00000254892.1	RP11-334E6.4	119274673	119274937	pseudogene
11	ENSG00000154096.9	THY1	119288090	119295695	protein_coding
11	ENSG00000263873.1	RP11-334E6.12	119288661	119289824	sense_intronic
11	ENSG00000255377.1	DUXAP5	119315701	119316229	pseudogene
11	ENSG00000230716.3	KRT8P7	119473587	119475018	pseudogene
11	ENSG00000254561.2	RP11-196E1.3	119479135	119529994	antisense
11	ENSG00000110400.6	PVRL1	119494120	119599794	protein_coding
11	ENSG00000199217.1	RNU6-1123P	119527021	119527126	snRNA
11	ENSG00000255247.1	CTD-2523D13.1	119580630	119584635	lincRNA
11	ENSG00000254854.1	CTD-2523D13.2	119600293	119610333	antisense
11	ENSG00000254406.1	RP11-215D10.1	119692013	119692838	pseudogene
11	ENSG00000254863.1	RP11-831A10.2	119858663	119865746	lincRNA
11	ENSG00000255216.1	RP11-831A10.1	119879313	119882867	lincRNA
11	ENSG00000137699.12	TRIM29	119981983	120056237	protein_coding
11	ENSG00000176984.2	AP000679.2	120039685	120042387	protein_coding
11	ENSG00000184232.4	OAF	120081475	120101041	protein_coding
11	ENSG00000137709.5	POU2F3	120107349	120190653	protein_coding
11	ENSG00000259541.1	RP11-778O17.4	120120468	120136641	antisense
11	ENSG00000181264.4	TMEM136	120195838	120204391	protein_coding
11	ENSG00000196914.4	ARHGEF12	120207787	120360645	protein_coding
11	ENSG00000269601.1	AP000758.1	120329880	120330047	protein_coding
11	ENSG00000149403.7	GRIK4	120382468	120859613	protein_coding
11	ENSG00000204306.2	AP002348.1	120382511	120385732	protein_coding
11	ENSG00000255006.1	TCEB1P22	120490643	120490976	pseudogene
11	ENSG00000250493.2	RP11-640N11.2	120738642	120765506	antisense
11	ENSG00000254735.1	HMGB1P42	120806811	120807363	pseudogene
11	ENSG00000154114.8	TBCEL	120894781	120961484	protein_coding
11	ENSG00000109927.5	TECTA	120971882	121062202	protein_coding
11	ENSG00000254515.1	RP11-775A1.2	121109013	121109397	pseudogene
11	ENSG00000244400.2	RPS4XP12	121120979	121121687	pseudogene
11	ENSG00000109929.5	SC5D	121163162	121179403	protein_coding
11	ENSG00000232460.3	BMPR1APS2	121232559	121233574	pseudogene
11	ENSG00000271022.1	RP11-142I2.1	121297354	121298125	pseudogene
11	ENSG00000246790.2	RP11-730K11.1	121318040	121323722	antisense
11	ENSG00000137642.8	SORL1	121322912	121504402	protein_coding
11	ENSG00000252556.1	RNU6-256P	121875063	121875159	snRNA
11	ENSG00000255248.2	RP11-166D19.1	121899063	121987031	sense_overlapping
11	ENSG00000207971.1	MIR125B1	121970465	121970552	miRNA
11	ENSG00000259571.1	BLID	121986062	121986923	protein_coding
11	ENSG00000198975.1	MIRLET7A2	122017229	122017301	miRNA
11	ENSG00000207994.1	MIR100	122022937	122023016	miRNA
11	ENSG00000255090.1	RP11-820L6.1	122026130	122293579	processed_transcript
11	ENSG00000255015.1	RP11-716H6.1	122165646	122172471	lincRNA
11	ENSG00000255219.1	RP11-716H6.2	122165898	122178727	antisense
11	ENSG00000252776.1	RNU4ATAC10P	122319918	122320039	snRNA
11	ENSG00000253035.1	RNU4ATAC5P	122322182	122322307	snRNA
11	ENSG00000223265.1	RNU6-592P	122449913	122450015	snRNA
11	ENSG00000254572.2	GLULP3	122484152	122485194	pseudogene
11	ENSG00000254935.1	RP11-266E8.2	122489559	122489982	pseudogene
11	ENSG00000154127.5	UBASH3B	122526383	122685181	protein_coding
11	ENSG00000239079.1	snoU13	122596916	122597019	snoRNA
11	ENSG00000109943.4	CRTAM	122709208	122743347	protein_coding
11	ENSG00000109944.6	C11orf63	122753391	122830506	protein_coding
11	ENSG00000199709.1	RNU4-23P	122797742	122797881	snRNA
11	ENSG00000254944.1	ATP5F1P5	122831035	122831794	pseudogene
11	ENSG00000188909.4	BSX	122848278	122852428	protein_coding
11	ENSG00000213184.3	RP11-335F8.2	122888346	122889369	pseudogene
11	ENSG00000243669.2	RPL34P23	122906575	122906932	pseudogene
11	ENSG00000244641.2	RPS26P43	122920495	122921061	pseudogene
11	ENSG00000233541.4	RPL31P47	122921869	122922109	pseudogene
11	ENSG00000109971.9	HSPA8	122928197	122933938	protein_coding
11	ENSG00000200879.1	SNORD14E	122928785	122928869	snoRNA
11	ENSG00000207118.1	SNORD14D	122929617	122929703	snoRNA
11	ENSG00000202252.1	SNORD14C	122930043	122930130	snoRNA
11	ENSG00000166250.7	CLMP	122943035	123065989	protein_coding
11	ENSG00000255342.1	RP11-762B21.5	123006631	123007084	pseudogene
11	ENSG00000254710.1	CTD-2216M2.1	123059510	123098985	antisense
11	ENSG00000200496.1	U8	123172098	123172231	snoRNA
11	ENSG00000254823.1	RP11-109E10.1	123184382	123185478	lincRNA
11	ENSG00000254407.1	RP11-109E10.2	123210882	123211422	pseudogene
11	ENSG00000265357.1	MIR4493	123252148	123252220	miRNA
11	ENSG00000254667.1	AP000783.1	123301058	123306427	protein_coding
11	ENSG00000255414.1	AP000783.2	123325106	123331118	lincRNA
11	ENSG00000023171.10	GRAMD1B	123396344	123498482	protein_coding
11	ENSG00000254449.1	SF3A3P2	123468654	123470160	pseudogene
11	ENSG00000166257.4	SCN3B	123499895	123525952	protein_coding
11	ENSG00000254467.1	RP11-634B22.4	123539207	123542345	lincRNA
11	ENSG00000266814.1	AP000868.1	123579381	123579478	miRNA
11	ENSG00000166261.6	ZNF202	123594885	123612383	protein_coding
11	ENSG00000221931.2	OR6X1	123624196	123625253	protein_coding
11	ENSG00000200197.1	RNU1-21P	123634635	123634797	snRNA
11	ENSG00000196099.4	OR6M1	123676043	123677095	protein_coding
11	ENSG00000254613.1	OR6M2P	123711714	123712584	pseudogene
11	ENSG00000254430.1	OR6M3P	123732530	123733229	pseudogene
11	ENSG00000204300.2	TMEM225	123753633	123756349	protein_coding
11	ENSG00000181518.2	OR8D4	123777109	123778183	protein_coding
11	ENSG00000171014.2	OR4D5	123810250	123811344	protein_coding
11	ENSG00000181499.2	OR6T1	123813492	123814580	protein_coding
11	ENSG00000196248.4	OR10S1	123847368	123848488	protein_coding
11	ENSG00000198674.2	OR10G6	123864870	123865870	pseudogene
11	ENSG00000226461.3	OR10G5P	123880362	123880719	pseudogene
11	ENSG00000254737.1	OR10G4	123886282	123887217	protein_coding
11	ENSG00000236981.1	OR10G9	123893720	123894655	protein_coding
11	ENSG00000234560.3	OR10G8	123900297	123901341	protein_coding
11	ENSG00000182634.7	OR10G7	123908773	123909717	protein_coding
11	ENSG00000213182.3	OR10D5P	123925577	123926414	pseudogene
11	ENSG00000186268.3	OR10D4P	123964289	123965239	pseudogene
11	ENSG00000213181.2	OR10N1P	123975807	123976675	pseudogene
11	ENSG00000110002.11	VWA5A	123986069	124018428	protein_coding
11	ENSG00000196403.4	OR10D1P	124029128	124030063	pseudogene
11	ENSG00000197309.2	OR10D3	124055923	124056952	protein_coding
11	ENSG00000239426.3	OR8F1P	124077890	124078822	pseudogene
11	ENSG00000255425.2	OR8G3P	124085346	124086392	pseudogene
11	ENSG00000181214.6	OR8G2P	124095437	124096365	pseudogene
11	ENSG00000254845.1	OR8G7P	124109121	124110228	pseudogene
11	ENSG00000197849.3	OR8G1	124120423	124135763	pseudogene
11	ENSG00000255298.1	OR8G5	124134840	124135631	pseudogene
11	ENSG00000255116.1	SLC5A4P1	124143866	124144475	pseudogene
11	ENSG00000196341.2	OR8D1	124179708	124180733	protein_coding
11	ENSG00000197263.2	OR8D2	124189134	124190184	protein_coding
11	ENSG00000254976.1	OR8B7P	124194767	124195685	pseudogene
11	ENSG00000255225.1	OR8B6P	124208679	124209558	pseudogene
11	ENSG00000255030.1	OR8B5P	124227456	124228365	pseudogene
11	ENSG00000227737.2	OR8B1P	124235530	124236447	pseudogene
11	ENSG00000229254.1	OR8C1P	124246773	124247697	pseudogene
11	ENSG00000204293.2	OR8B2	124252291	124253258	protein_coding
11	ENSG00000196661.3	OR8B3	124266278	124267264	protein_coding
11	ENSG00000255048.1	OR8X1P	124274130	124274998	pseudogene
11	ENSG00000198657.3	OR8B4	124293807	124294789	protein_coding
11	ENSG00000197125.2	OR8B8	124310022	124311054	protein_coding
11	ENSG00000255510.1	OR8A2P	124330430	124331381	pseudogene
11	ENSG00000229386.2	OR8B9P	124350895	124351819	pseudogene
11	ENSG00000254646.1	OR8B10P	124386207	124387138	pseudogene
11	ENSG00000255315.1	OR8A3P	124401521	124401806	pseudogene
11	ENSG00000254937.1	RP11-728D14.6	124408396	124409230	pseudogene
11	ENSG00000170953.2	OR8B12	124412578	124413575	protein_coding
11	ENSG00000196119.5	OR8A1	124439893	124441037	protein_coding
11	ENSG00000255341.1	OR8Q1P	124471480	124472134	pseudogene
11	ENSG00000154143.2	PANX3	124481386	124490252	protein_coding
11	ENSG00000154144.8	TBRG1	124492732	124505287	protein_coding
11	ENSG00000110013.8	SIAE	124503009	124565603	protein_coding
11	ENSG00000200278.1	RNA5SP352	124506355	124506488	rRNA
11	ENSG00000064199.2	SPA17	124543694	124567414	protein_coding
11	ENSG00000154146.7	NRGN	124609829	124617869	protein_coding
11	ENSG00000255045.1	RP11-677M14.2	124614530	124616233	antisense
11	ENSG00000019102.7	VSIG2	124617368	124622134	protein_coding
11	ENSG00000149564.7	ESAM	124622026	124632186	protein_coding
11	ENSG00000250073.2	RP11-677M14.3	124629025	124635832	antisense
11	ENSG00000120458.5	MSANTD2	124636394	124670569	protein_coding
11	ENSG00000254509.1	RP11-677M14.6	124661124	124661556	pseudogene
11	ENSG00000245498.2	RP11-677M14.7	124670346	124704383	antisense
11	ENSG00000254941.1	RP11-677M14.5	124677718	124678165	pseudogene
11	ENSG00000215942.2	AP000866.1	124712964	124713043	miRNA
11	ENSG00000154134.10	ROBO3	124735282	124751366	protein_coding
11	ENSG00000154133.10	ROBO4	124753587	124768396	protein_coding
11	ENSG00000254568.1	RP11-664I21.5	124753587	124757685	antisense
11	ENSG00000254943.1	RP11-664I21.6	124761200	124762022	protein_coding
11	ENSG00000165478.6	HEPACAM	124789089	124806308	protein_coding
11	ENSG00000221932.5	HEPN1	124789146	124790573	protein_coding
11	ENSG00000149548.10	CCDC15	124824017	124911385	protein_coding
11	ENSG00000134955.7	SLC37A2	124932963	124959131	protein_coding
11	ENSG00000203306.3	AP001007.1	124958377	124960411	pseudogene
11	ENSG00000150433.5	TMEM218	124966398	124981659	protein_coding
11	ENSG00000187686.4	KRT18P59	124983057	124996677	pseudogene
11	ENSG00000255475.1	RP11-687M24.4	125002743	125009483	lincRNA
11	ENSG00000254880.1	RP11-687M24.5	125028357	125034505	antisense
11	ENSG00000165495.11	PKNOX2	125034583	125303285	protein_coding
11	ENSG00000259290.1	RP11-687M24.7	125058011	125061300	sense_intronic
11	ENSG00000254932.2	RP11-687M24.8	125128522	125136694	antisense
11	ENSG00000222844.1	RNU6-321P	125147448	125147553	snRNA
11	ENSG00000149557.8	FEZ1	125315646	125366213	protein_coding
11	ENSG00000255537.1	AP000708.1	125365110	125369424	protein_coding
11	ENSG00000149547.10	EI24	125439112	125454575	protein_coding
11	ENSG00000254671.1	STT3A-AS1	125440180	125462473	antisense
11	ENSG00000222297.1	RNU6-1156P	125444615	125444714	snRNA
11	ENSG00000134910.8	STT3A	125461607	125495110	protein_coding
11	ENSG00000149554.8	CHEK1	125495036	125546150	protein_coding
11	ENSG00000252255.1	RNU2-35P	125519641	125519782	snRNA
11	ENSG00000134940.8	ACRV1	125541417	125551018	protein_coding
11	ENSG00000171053.5	PATE1	125616188	125619762	protein_coding
11	ENSG00000196844.4	PATE2	125646008	125648714	protein_coding
11	ENSG00000236027.2	PATE3	125658006	125661495	protein_coding
11	ENSG00000237353.2	PATE4	125703211	125709964	protein_coding
11	ENSG00000260209.1	RP11-680F20.10	125742926	125744423	lincRNA
11	ENSG00000198331.6	HYLS1	125753509	125770543	protein_coding
11	ENSG00000110060.4	PUS3	125763381	125773116	protein_coding
11	ENSG00000255027.2	RP11-680F20.9	125773142	125808811	antisense
11	ENSG00000109832.8	DDX25	125773271	125793158	protein_coding
11	ENSG00000263906.1	RP11-680F20.11	125797011	125798724	lincRNA
11	ENSG00000255124.1	RP11-680F20.5	125809107	125813597	lincRNA
11	ENSG00000254790.1	RP11-680F20.4	125810391	125811088	lincRNA
11	ENSG00000254967.2	RP11-680F20.6	125820011	125826214	antisense
11	ENSG00000064309.10	CDON	125825691	125933230	protein_coding
